시도,지점명,위도,경도,발생건수,사상자수,사망자수,중상자수,경상자수
경기도,경기도 과천시 주암동(민마루고개 인근),37.459913619971,127.032793792698,23,59,0,5,54
경기도,경기도 과천시 별양동(소방서삼거리 인근),37.42781315141,126.991313355626,11,12,0,3,9
경기도,경기도 과천시 갈현동(갈현동3214 인근),37.411412651428,126.980442980258,9,11,0,3,8
경기도,경기도 구리시 수택동(돌다리사거리 인근),37.601000901121,127.141151824496,34,50,0,8,42
경기도,경기도 구리시 토평동(구리TG 인근),37.589390121108,127.156464231139,29,45,0,1,43
경기도,경기도 구리시 수택동(세무서사거리 인근),37.597312538594,127.13668215076,22,32,0,3,27
경기도,경기도 남양주시 호평동(청솔공인중개사앞 인근),37.655027492274,127.244919350547,19,20,0,7,13
경기도,경기도 남양주시 화도읍(마석입구삼거리 인근),37.652301527543,127.299599105814,18,30,0,5,25
경기도,경기도 남양주시 화도읍(맷돌로1109 인근),37.657266029853,127.302674039875,18,26,0,6,18
경기도,경기도 오산시 원동(화성공업사앞교차로 인근),37.143983805969,127.073476253226,28,34,0,5,26
경기도,경기도 오산시 원동(롯데마트사거리 인근),37.148819775373,127.07357541787,26,34,0,5,27
경기도,경기도 오산시 가수동(남촌대교 인근),37.14963762064,127.062213356161,23,32,1,2,26
경기도,경기도 시흥시 신천동(신천사거리 인근),37.439120810431,126.786482421025,24,30,0,7,21
경기도,경기도 시흥시 배곧동(시정왕동1893 인근),37.368153119727,126.734198635957,20,34,0,3,31
경기도,경기도 시흥시 정왕동(정왕동1222 인근),37.344836473481,126.747872556072,20,21,0,7,13
경기도,경기도 군포시 금정동(산본역서부사거리 인근),37.357518275904,126.931381511946,22,45,0,9,30
경기도,경기도 군포시 금정동(산본역동부사거리 인근),37.35913368223,126.934317543918,22,31,0,2,27
경기도,경기도 군포시 금정동(금정역삼거리 인근),37.372357463782,126.942840387473,20,29,0,9,19
경기도,경기도 의왕시 오전동(원골로삼거리 인근),37.357702000203,126.966487000374,14,31,0,1,30
경기도,경기도 의왕시 오전동(기업은행사거리 인근),37.349523463893,126.97316479302,12,15,0,2,12
경기도,경기도 의왕시 왕곡동(의왕TG 인근),37.34750392832,126.98438405318,12,38,1,3,34
경기도,경기도 하남시 미사동(망월동1082 인근),37.566322866758,127.190605439489,28,33,0,6,24
경기도,경기도 하남시 덕풍동(신장사거리 인근),37.537982992473,127.204509959267,26,27,0,6,18
경기도,경기도 하남시 풍산동(미사강변도시28단지 인근),37.560877501447,127.193787881205,23,30,0,3,26
경기도,경기도 용인시 수지구 풍덕천동(로얄스포츠센터사거리 인근),37.322950394102,127.096466333154,35,46,0,5,40
경기도,경기도 용인시 수지구 죽전동(풍덕천사거리 인근),37.324205807209,127.103004949418,31,57,0,7,49
경기도,경기도 용인시 처인구 마평동(명지대입구사거리 인근),37.236089369787,127.189204636584,27,40,0,1,31
경기도,경기도 파주시 금촌동(금촌로터리 인근),37.757760000271,126.773579999616,28,36,0,3,29
경기도,경기도 파주시 와동동(한양수자인 인근),37.735140000358,126.758830000203,20,26,0,6,18
경기도,경기도 파주시 야당동(야당역경의중앙선 인근),37.712944877053,126.760417987998,17,21,0,2,16
경기도,경기도 이천시 창전동(분수대오거리 인근),37.280842964089,127.446945231337,32,40,0,5,34
경기도,경기도 이천시 중리동(터미널사거리 인근),37.278230715033,127.446791637024,15,21,1,4,15
경기도,경기도 이천시 창전동(창전사거리 인근),37.284358244895,127.447151480956,15,17,0,0,15
경기도,경기도 안성시 아양동(농산물공판장앞교차로 인근),37.007036599723,127.266484577001,16,19,0,5,12
경기도,경기도 안성시 도기동(이룸빌라 인근),37.003790712635,127.268304356061,15,20,0,5,12
경기도,경기도 안성시 공도읍(주은교차로 인근),36.995092869105,127.141600651848,12,19,0,2,15
경기도,경기도 김포시 고촌읍(신곡사거리 인근),37.600441476044,126.772075236881,46,67,0,8,58
경기도,경기도 김포시 양촌읍(KT플라자구래점 인근),37.645500436046,126.625819852302,29,36,0,5,30
경기도,경기도 김포시 장기동(장기역사거리 인근),37.644010058867,126.668969706285,23,35,0,2,33
경기도,경기도 화성시 병점동(IBK기업은행화성병점지 인근),37.213670154313,127.041079613632,32,43,0,8,33
경기도,경기도 화성시 정남면(병점사거리 인근),37.207897308074,127.035061605008,27,30,0,4,24
경기도,경기도 화성시 석우동(하이마트 인근),37.207087918232,127.074903061826,25,34,1,3,29
경기도,경기도 광주시 역동(광주고용지원센터앞 인근),37.407696154509,127.260969513332,40,55,0,3,49
경기도,경기도 광주시 역동(탐앤탐스 인근),37.409949848362,127.25923690376,36,45,0,5,31
경기도,경기도 광주시 송정동(송정교남단교차로 인근),37.413529654625,127.260250615973,27,41,1,7,30
경기도,경기도 양주시 옥정동(스타벅스 인근),37.818883587753,127.094509970458,18,23,0,4,18
경기도,경기도 양주시 덕계동(무명교 인근),37.822198413272,127.04909481867,15,20,0,3,16
경기도,경기도 양주시 광사동(부흥로1907번길1 인근),37.793244809247,127.075722509685,15,21,0,1,20
경기도,경기도 포천시 소흘읍(부인터사거리 인근),37.805447276617,127.131452731558,18,28,0,0,26
경기도,경기도 포천시 가산면(가산교 인근),37.837029902953,127.155046668468,14,21,0,6,14
경기도,경기도 포천시 신읍동(보건소사거리 인근),37.900615821607,127.200553724674,11,13,0,3,10
경기도,경기도 여주시 홍문동(버스터미널사거리 인근),37.288936027034,127.635184480879,17,21,0,4,14
경기도,경기도 여주시 월송동(월송교차로 인근),37.286427972531,127.619038715664,9,20,1,1,15
경기도,경기도 여주시 천송동(신륵사사거리 인근),37.300794057657,127.649845449209,8,9,0,3,6
경기도,경기도 연천군 전곡읍(전곡교 인근),38.028443953567,127.065573365418,7,15,0,2,11
경기도,경기도 연천군 전곡읍(벌집삼겹살수원영통점 인근),38.022682209458,127.065812460076,6,8,0,1,7
경기도,경기도 연천군 전곡읍(전곡중고등학교앞교차 인근),38.030151990063,127.070871633119,5,8,0,0,8
경기도,경기도 가평군 가평읍(읍내사거리 인근),37.830982589021,127.513176074117,12,14,0,2,12
경기도,경기도 가평군 청평면(청평3거리교차로 인근),37.735768308109,127.415008792821,10,26,0,3,23
경기도,경기도 가평군 가평읍(가평역입구교차로 인근),37.816910081281,127.507149040796,10,22,0,1,19
경기도,경기도 양평군 양평읍(우리예식장앞삼거리 인근),37.48985447096,127.49378646957,17,20,0,9,9
경기도,경기도 양평군 양평읍(양근삼거리 인근),37.48795780796,127.491945762387,10,11,0,1,10
경기도,경기도 양평군 양평읍(국민건강보험공단양평 인근),37.490800302345,127.497707901299,10,10,0,1,7
강원도,강원도 춘천시 근화동(공지사거리 인근),37.873838711832,127.713324616538,16,22,0,0,20
강원도,강원도 춘천시 동내면(거두사거리 인근),37.855395839791,127.749388824535,13,19,0,2,12
강원도,강원도 춘천시 운교동(운교사거리 인근),37.876257308972,127.73143910653,13,19,0,0,14
강원도,강원도 원주시 단계동(방일해장국 인근),37.347743640813,127.933100314029,39,51,0,7,42
강원도,강원도 원주시 인동(목우촌닭고기원주대리 인근),37.347789683404,127.953889013668,26,43,0,8,32
강원도,강원도 원주시 단계동(삼성숯불갈비 인근),37.34552057607,127.928998644673,25,38,0,7,30
강원도,강원도 강릉시 교동(강릉역육거리 인근),37.762930204512,128.900516555014,21,32,0,7,25
강원도,강원도 강릉시 옥천동(옥천오거리 인근),37.755836296454,128.899494377482,16,29,1,2,26
강원도,강원도 강릉시 교동(임당사거리 인근),37.759163652227,128.895830981932,14,19,0,0,19
강원도,강원도 동해시 이도동(이원사거리 인근),37.480534245311,129.112777513916,7,8,0,2,6
강원도,강원도 동해시 효가동(한중대입구교차로 인근),37.495551213869,129.11069535765,7,12,0,1,9
강원도,강원도 동해시 발한동(발한삼거리 인근),37.549290276475,129.10880198257,7,9,0,4,5
강원도,강원도 태백시 황지동(황지119안전센터 인근),37.159332119841,128.989867418973,11,15,0,1,14
강원도,강원도 태백시 황지동(황지교사거리 인근),37.174064900834,128.993696733145,9,14,0,2,12
강원도,강원도 태백시 문곡동(장성여고입구 인근),37.124040620139,129.003769826245,6,14,0,2,12
강원도,강원도 속초시 교동(만천사거리 인근),38.197355541163,128.576147969658,17,20,0,7,12
강원도,강원도 속초시 동명동(수복탑사거리 인근),38.210644875198,128.593534381112,17,32,0,5,27
강원도,강원도 속초시 조양동(조양동6346 인근),38.191930006802,128.579034459777,15,28,0,7,20
강원도,강원도 삼척시 정상동(직행버스터미널입구 인근),37.439437900591,129.168550388846,10,15,0,5,10
강원도,강원도 삼척시 교동(삼척IC 인근),37.456265994932,129.168057875127,7,9,0,0,9
강원도,강원도 삼척시 남양동(의료원앞사거리 인근),37.440816058567,129.164219107282,5,5,0,2,3
강원도,강원도 홍천군 홍천읍(홍천TG 인근),37.675646900833,127.85512641895,4,9,0,1,8
강원도,강원도 홍천군 서석면(풍암교 인근),37.707971589266,128.187406732436,4,10,0,2,7
강원도,강원도 홍천군 홍천읍(하오안육교 인근),37.680896308367,127.867122824659,3,5,0,0,5
강원도,강원도 횡성군 횡성읍(횡성지구대 인근),37.487529111932,127.985205356143,10,13,0,1,12
강원도,강원도 횡성군 횡성읍(한성막국수 인근),37.491014439918,127.988790144651,6,7,0,2,4
강원도,강원도 횡성군 횡성읍(읍상리454 인근),37.485760430553,127.990533178265,4,4,0,1,2
강원도,강원도 영월군 영월읍(군청사거리 인근),37.180902588444,128.462513075821,8,11,0,4,7
강원도,강원도 영월군 영월읍(덕포삼거리 인근),37.180280088515,128.47539907561,6,10,0,2,2
강원도,강원도 영월군 영월읍(하송사거리 인근),37.181189155615,128.465798349617,4,4,0,1,3
강원도,강원도 평창군 진부면(진부시외버스터미널 인근),37.63600565109,128.557527888006,5,10,1,3,6
강원도,강원도 평창군 평창읍(하리428 인근),37.367203977937,128.395485788041,4,5,0,0,5
강원도,강원도 평창군 평창읍(평창종합버스터미널 인근),37.366101276009,128.392664388154,4,8,0,3,5
강원도,강원도 정선군 사북읍(사북오거리 인근),37.226297619698,128.814892919585,4,7,0,2,5
강원도,강원도 정선군 남면(무릉사거리 인근),37.254155793713,128.779162891565,4,6,0,1,5
강원도,강원도 정선군 신동읍(예미교차로 인근),37.218688938802,128.643074322928,4,11,0,5,6
강원도,강원도 철원군 동송읍(이평사거리 인근),38.209406777638,127.217233856257,6,8,0,3,5
강원도,강원도 철원군 갈말읍(군탄사거리 인근),38.158074381766,127.310150699395,4,11,0,0,11
강원도,강원도 철원군 갈말읍(내대리5203 인근),38.184437595656,127.30755075936,4,5,0,2,3
강원도,강원도 양구군 양구읍(상리2673 인근),38.10642721958,127.990189626451,5,5,0,0,5
강원도,강원도 양구군 양구읍(정림교동측 인근),38.101648902115,127.985424856373,4,5,0,0,4
강원도,강원도 인제군 인제읍(인제교차로 인근),38.064966432695,128.175247825528,6,12,0,0,12
강원도,강원도 인제군 북면(원통교차로 인근),38.121353755011,128.208880347651,4,6,0,1,5
강원도,강원도 인제군 상남면(인제IC 인근),37.91731737504,128.287272452663,3,8,0,0,1
강원도,강원도 고성군 토성면(천진교차로 인근),38.259979436138,128.555657286459,6,21,0,8,13
강원도,강원도 고성군 토성면(청간사거리 인근),38.267353527979,128.554404721505,4,6,0,2,4
강원도,강원도 고성군 거진읍(복천교 인근),38.387443277019,128.460194137952,3,4,0,2,2
강원도,강원도 양양군 양양읍(남문리35 인근),38.076355498347,128.624104101928,7,10,0,2,7
강원도,강원도 양양군 양양읍(남단교차로 인근),38.069847774695,128.624763347256,4,5,0,2,3
강원도,강원도 양양군 강현면(공항삼거리 인근),38.15039304734,128.608026456761,4,6,0,3,3
충청북도,충청북도 청주시 서원구 사창동(사창사거리 인근),36.634907216667,127.460164381381,51,67,0,16,51
충청북도,충청북도 청주시 흥덕구 강서동(청주터미널앞사거리 인근),36.625478995032,127.430727949335,34,42,0,7,35
충청북도,충청북도 청주시 흥덕구 봉명동(봉명사거리 인근),36.643056518715,127.462445109754,32,49,0,6,42
충청북도,충청북도 충주시 연수동(법원사거리 인근),36.982343120203,127.928276825416,21,32,0,9,22
충청북도,충청북도 충주시 금릉동(충주축산농협금릉지점 인근),36.982342433121,127.91755523119,19,30,0,0,30
충청북도,충청북도 충주시 칠금동(칠금사거리 인근),36.981093370127,127.912927730931,18,27,0,7,19
충청북도,충청북도 제천시 중앙로1가(메가박스제천 인근),37.135633089057,128.212184637613,15,20,0,4,12
충청북도,충청북도 제천시 천남동(신당교 인근),37.13137746386,128.199196825575,12,21,0,2,18
충청북도,충청북도 제천시 동현동(남천종합상사 인근),37.132524870188,128.221379668638,11,16,0,1,13
충청북도,충청북도 보은군 보은읍(교사리4401 인근),36.486251721415,127.721549861837,10,13,0,3,10
충청북도,충청북도 보은군 보은읍(터미널삼거리 인근),36.483084462953,127.72259369954,4,8,0,0,8
충청북도,충청북도 보은군 보은읍(금굴삼거리 인근),36.45197961944,127.733392199291,3,10,0,3,7
충청북도,충청북도 옥천군 옥천읍(가회1교동측 인근),36.302145223603,127.566721446138,7,7,0,3,4
충청북도,충청북도 옥천군 옥천읍(과선교사거리 인근),36.292462277992,127.568336023289,4,9,0,2,7
충청북도,충청북도 옥천군 옥천읍(금구리316 인근),36.300367195569,127.570714613189,4,7,0,3,4
충청북도,충청북도 영동군 영동읍(중앙사거리 인근),36.17536755645,127.777761668867,11,13,0,5,6
충청북도,충청북도 영동군 영동읍(부용사거리 인근),36.173704244138,127.77389295,6,8,0,0,8
충청북도,충청북도 영동군 학산면(학산삼거리 인근),36.098929151243,127.683283261814,3,4,0,3,1
충청북도,충청북도 증평군 증평읍(증평사거리 인근),36.785226431623,127.582676293376,18,25,1,4,19
충청북도,충청북도 증평군 증평읍(초중사거리 인근),36.783447900869,127.573093762467,7,9,0,2,6
충청북도,충청북도 증평군 증평읍(윗장뜰사거리 인근),36.788174806791,127.586824919035,7,9,0,2,7
충청북도,충청북도 진천군 진천읍(안골삼거리 인근),36.871178994082,127.468665261692,8,21,0,1,19
충청북도,충청북도 진천군 광혜원면(광혜원교차로 인근),36.983286795014,127.434257917868,8,19,0,5,14
충청북도,충청북도 진천군 진천읍(벽암사거리 인근),36.859669714253,127.437104293728,7,7,0,2,5
충청북도,충청북도 괴산군 괴산읍(괴산시외버스터미널 인근),36.808303401349,127.794081481676,6,6,0,2,4
충청북도,충청북도 괴산군 괴산읍(대사삼거리 인근),36.797590213086,127.783577481116,4,12,0,6,5
충청북도,충청북도 괴산군 괴산읍(괴산문화예술회관 인근),36.806947713834,127.793292856281,4,4,0,1,3
충청북도,충청북도 음성군 맹동면(위너스타워 인근),36.908621163102,127.542233718911,10,14,0,4,10
충청북도,충청북도 음성군 대소면(오산리3821 인근),36.966447691173,127.488983641982,7,8,0,1,7
충청북도,충청북도 음성군 대소면(오산리산24 인근),36.96865505645,127.486081234761,7,10,0,2,7
충청북도,충청북도 단양군 단양읍(단양농협 인근),36.982235714171,128.369034949606,11,14,0,2,11
충청북도,충청북도 단양군 단양읍(도전리640 인근),36.979801651389,128.367913200936,5,7,0,3,3
충청북도,충청북도 단양군 단양읍(NH농협은행단양군지부 인근),36.984806494588,128.36928576243,4,5,0,3,2
충청남도,충청남도 천안시 서북구 불당동(불당동1883 인근),36.81277489981,127.107740268498,37,57,0,6,50
충청남도,충청남도 천안시 서북구 쌍용동(일봉산사거리 인근),36.797963416447,127.130518294583,37,46,0,6,38
충청남도,충청남도 천안시 서북구 두정동(커피농 인근),36.832506687401,127.135650815432,37,44,0,5,36
충청남도,충청남도 공주시 금흥동(금흥동677 인근),36.476756105486,127.138770407128,11,14,0,5,9
충청남도,충청남도 공주시 신관동(강북교차로 인근),36.463408588012,127.140239324684,10,13,0,3,9
충청남도,충청남도 공주시 신관동(공주고용센터 인근),36.472057206251,127.133698712825,10,11,0,2,9
충청남도,충청남도 보령시 대천동(명문당사거리 인근),36.350550907177,126.595907130307,12,13,0,4,7
충청남도,충청남도 보령시 명천동(동대동1957 인근),36.345948696753,126.59905503446,9,11,0,4,7
충청남도,충청남도 보령시 명천동(주공사거리 인근),36.345895175401,126.601740891226,9,11,0,2,9
충청남도,충청남도 아산시 온천동(역전삼거리 인근),36.781269464983,127.004463575333,24,36,0,6,28
충청남도,충청남도 아산시 배방읍(모산사거리 인근),36.776849968021,127.054032589531,19,29,0,1,28
충청남도,충청남도 아산시 온천동(온천동238 인근),36.781298407864,126.999826139364,19,31,0,4,26
충청남도,충청남도 서산시 예천동(영진주택앞교차로 인근),36.769870969039,126.452382406718,10,11,0,2,9
충청남도,충청남도 서산시 석림동(현대카드앞교차로 인근),36.777021305058,126.46158643726,10,11,0,3,7
충청남도,충청남도 서산시 읍내동(호수공원사거리 인근),36.77718406706,126.451732311992,9,13,0,1,10
충청남도,충청남도 논산시 반월동(반월동191 인근),36.204741592632,127.084709616555,11,14,0,5,9
충청남도,충청남도 논산시 대교동(대교동325 인근),36.207524153499,127.082421598277,8,10,0,7,3
충청남도,충청남도 논산시 취암동(논산오거리 인근),36.202563919371,127.086681057284,8,9,0,1,8
충청남도,충청남도 계룡시 엄사면(평리사거리 인근),36.288408923813,127.245044362607,5,12,0,1,11
충청남도,충청남도 당진시 읍내동(당진중앙도서관앞 인근),36.900371807879,126.63259904171,16,23,0,2,21
충청남도,충청남도 당진시 시곡동(당진농공단지사거리 인근),36.902312057422,126.684273980358,8,13,0,2,11
충청남도,충청남도 당진시 대덕동(행동사거리 인근),36.884945397778,126.630828334158,7,9,1,1,7
충청남도,충청남도 금산군 금산읍(상리4916 인근),36.109664684961,127.491030217471,7,9,0,4,5
충청남도,충청남도 금산군 금산읍(중도교서측 인근),36.102690830102,127.498213401228,5,5,0,2,3
충청남도,충청남도 금산군 금산읍(인삼로82 인근),36.102871399579,127.490581387421,5,5,0,4,1
충청남도,충청남도 부여군 부여읍(군청사거리 인근),36.276155254442,126.910550603526,6,6,0,4,2
충청남도,충청남도 부여군 부여읍(대향로로타리교차로 인근),36.284007807195,126.929158324896,6,8,0,3,5
충청남도,충청남도 부여군 부여읍(백강교차로 인근),36.276127335888,126.903455610886,5,6,1,2,3
충청남도,충청남도 서천군 서천읍(군사리85710 인근),36.075389312152,126.687400317868,13,16,0,5,11
충청남도,충청남도 서천군 서천읍(오석사거리 인근),36.088922230261,126.682676557775,5,9,0,1,8
충청남도,충청남도 서천군 장항읍(서해해양조사사무소 인근),36.008323213232,126.689803448468,4,7,0,0,7
충청남도,충청남도 청양군 정산면(서정리사거리 인근),36.411153744027,126.951190730267,5,8,0,0,8
충청남도,충청남도 청양군 정산면(서정리9925 인근),36.413431019003,126.948073635089,3,3,0,2,1
충청남도,충청남도 청양군 청양읍(벽천삼거리 인근),36.440019623683,126.795282448225,3,3,0,1,2
충청남도,충청남도 홍성군 홍성읍(오관사거리 인근),36.599692510074,126.665660175974,9,14,0,2,12
충청남도,충청남도 홍성군 홍성읍(장군상오거리 인근),36.600548121471,126.670896773565,6,11,0,2,9
충청남도,충청남도 홍성군 홍성읍(대교2교차로 인근),36.602887218543,126.677750150747,6,9,0,0,9
충청남도,충청남도 예산군 예산읍(검문소삼거리 인근),36.738968414531,126.858656060327,7,14,0,1,13
충청남도,충청남도 예산군 덕산면(덕산회전교차로 인근),36.709185307326,126.673108699305,6,13,0,0,13
충청남도,충청남도 예산군 예산읍(무한교차로 인근),36.682912138056,126.826459595432,5,6,0,0,6
충청남도,충청남도 태안군 태안읍(동문리842 인근),36.753999854079,126.296978363753,9,10,0,3,5
충청남도,충청남도 태안군 태안읍(화동교차로 인근),36.753435766916,126.321775099834,7,12,0,1,10
충청남도,충청남도 태안군 태안읍(성심사거리 인근),36.751399916742,126.302234059347,5,6,0,5,0
전라북도,전라북도 전주시 완산구 효자동3가(이동교사거리 인근),35.813662713454,127.112638886475,23,36,0,4,32
전라북도,전라북도 전주시 완산구 효자동3가(효자동2가1171 인근),35.81470620222,127.106766459204,20,27,0,10,17
전라북도,전라북도 전주시 덕진구 덕진동1가(덕진시외버스간이터미 인근),35.844282681191,127.124752074548,17,23,0,2,21
전라북도,전라북도 군산시 나운동(원불교나운교당 인근),35.962429182348,126.696647104878,22,40,0,5,32
전라북도,전라북도 군산시 장재동(군산화물역사거리 인근),35.980067962453,126.719551730326,22,28,0,8,18
전라북도,전라북도 군산시 수송동(수송동행정복지센터 인근),35.964962053643,126.716999747538,18,19,0,2,14
전라북도,전라북도 익산시 영등동(영등동872 인근),35.959225932118,126.976754713058,16,23,0,6,17
전라북도,전라북도 익산시 어양동(하나로사거리 인근),35.959334928152,126.98157052326,14,16,0,5,10
전라북도,전라북도 익산시 중앙동1가(익산역삼거리 인근),35.939945732797,126.947175702495,13,21,0,3,18
전라북도,전라북도 정읍시 수성동(정읍제일고등학교 인근),35.570486229152,126.852610893976,11,19,2,2,14
전라북도,전라북도 정읍시 시기동(정동교북측 인근),35.557226276867,126.865683264769,9,14,0,2,12
전라북도,전라북도 정읍시 상동(GS25정읍중앙점 인근),35.559825508237,126.867466034928,8,10,0,2,8
전라북도,전라북도 남원시 금동(왕정동1437 인근),35.406665056147,127.373575918194,5,6,0,1,5
전라북도,전라북도 남원시 천거동(노암동 인근),35.401162129728,127.378156083536,5,12,1,0,11
전라북도,전라북도 남원시 왕정동(서문사거리 인근),35.409366257146,127.376523869781,4,4,0,0,4
전라북도,전라북도 김제시 요촌동(쇼핑센터사거리 인근),35.801131533984,126.884761198469,10,12,0,5,7
전라북도,전라북도 김제시 요촌동(터미널사거리 인근),35.802526337511,126.892460480665,7,12,0,0,11
전라북도,전라북도 김제시 요촌동(이디야커피김제중앙점 인근),35.799809181639,126.887901979991,4,10,0,2,8
전라북도,전라북도 완주군 삼례읍(삼례사거리 인근),35.91053308782,127.072597700123,6,6,1,2,3
전라북도,전라북도 완주군 삼례읍(삼례농협 인근),35.911585118347,127.074251792585,4,4,0,3,1
전라북도,전라북도 완주군 삼례읍(삼례IC사거리 인근),35.918845994535,127.085270387018,4,5,0,3,2
전라북도,전라북도 진안군 진안읍(군상리4324 인근),35.791427235769,127.427122623011,4,4,0,2,2
전라북도,전라북도 진안군 진안읍(진안우체국앞 인근),35.792135583182,127.430150600769,4,5,0,3,2
전라북도,전라북도 무주군 무주읍(무주2교차로 인근),36.00999232707,127.67680350258,4,8,0,5,3
전라북도,전라북도 무주군 무주읍(무주대교 인근),36.007328556754,127.667220355635,3,4,1,1,2
전라북도,전라북도 임실군 임실읍(이도리7412 인근),35.614777487386,127.280469172414,3,4,0,0,3
전라북도,전라북도 임실군 임실읍(두곡삼거리 인근),35.631635208093,127.290656158355,3,4,0,0,4
전라북도,전라북도 임실군 관촌면(오수관촌농협 인근),35.674632180924,127.269992668626,3,3,1,2,0
전라북도,전라북도 순창군 순창읍(순창종합버스터미널 인근),35.377399087898,127.140996793067,5,6,1,2,2
전라북도,전라북도 순창군 순창읍(경천교남측 인근),35.370632761493,127.140897747132,3,7,0,0,7
전라북도,전라북도 순창군 순창읍(순창IC교차로 인근),35.369446398333,127.139152710728,3,6,0,1,5
전라북도,전라북도 고창군 대산면(대산사거리 인근),35.339556900432,126.600843605245,3,5,0,2,3
전라북도,전라북도 부안군 부안읍(터미널사거리 인근),35.726123315231,126.736214984332,15,20,0,7,13
전라북도,전라북도 부안군 부안읍(아담사거리 인근),35.726372536256,126.733212721788,8,12,0,3,9
전라북도,전라북도 부안군 부안읍(구소방서사거리 인근),35.723237656085,126.731497534781,3,7,0,0,7
전라남도,전라남도 목포시 용해동(용해동94112 인근),34.812057996692,126.399733504093,41,69,1,2,63
전라남도,전라남도 목포시 옥암동(온세대교회 인근),34.81074809636,126.423731852638,33,57,0,3,48
전라남도,전라남도 목포시 옥암동(뉴에버그린모텔 인근),34.800321477967,126.430773837438,23,39,0,6,30
전라남도,전라남도 여수시 학동(시청앞로터리 인근),34.761414273764,127.662917418005,36,44,0,1,41
전라남도,전라남도 여수시 충무동(교동사거리 인근),34.740275743245,127.73141329329,26,33,0,7,26
전라남도,전라남도 여수시 문수동(제13호광장 인근),34.7485846174,127.699490418349,25,44,0,3,38
전라남도,전라남도 순천시 조례동(광주은행연향동지점 인근),34.95368699257,127.518875292861,33,51,0,3,46
전라남도,전라남도 순천시 풍덕동(풍덕동220 인근),34.941360028452,127.507217981924,20,25,0,3,22
전라남도,전라남도 순천시 조례동(조례동1725 인근),34.958084434559,127.519401229883,18,22,0,4,18
전라남도,전라남도 나주시 빛가람동(전력로사거리 인근),35.021171258255,126.784932429586,9,13,0,1,11
전라남도,전라남도 나주시 성북동(성북동9810 인근),35.035803188374,126.720193863354,7,13,0,1,11
전라남도,전라남도 나주시 빛가람동(빛가람동196 인근),35.022285538954,126.788200671122,7,8,0,1,6
전라남도,전라남도 광양시 중동(KT광양지점 인근),34.938499180703,127.695043419219,12,14,0,5,9
전라남도,전라남도 광양시 광양읍(인동교차로 인근),34.970881524672,127.589503449925,12,18,0,2,15
전라남도,전라남도 광양시 마동(남양우유동광양대리점 인근),34.951210774967,127.696847200239,11,15,0,1,14
전라남도,전라남도 담양군 담양읍(담양읍행정복지센터 인근),35.319769800038,126.981165439832,11,13,0,2,10
전라남도,전라남도 담양군 담양읍(담양읍삼거리 인근),35.31507192603,126.983480722856,10,12,0,1,11
전라남도,전라남도 담양군 담양읍(백동사거리 인근),35.309244509828,126.982020162699,9,17,0,3,14
전라남도,전라남도 곡성군 옥과면(용두교 인근),35.271567962194,127.134791480841,5,8,1,5,2
전라남도,전라남도 곡성군 오산면(오산교차로 인근),35.263415784114,127.12004259299,5,10,0,2,8
전라남도,전라남도 곡성군 겸면(평장삼거리 인근),35.274544072453,127.145803743147,3,4,0,2,2
전라남도,전라남도 구례군 구례읍(구례실내체육관입구 인근),35.214295281606,127.467146250099,4,7,0,1,6
전라남도,전라남도 구례군 구례읍(구례경찰서 인근),35.208737376932,127.464501221654,3,4,0,2,1
전라남도,전라남도 구례군 구례읍(돌틈삼거리 인근),35.216162118591,127.464521699217,3,3,0,1,2
전라남도,전라남도 고흥군 고흥읍(파리바게뜨고흥중앙점 인근),34.607477150068,127.283945698735,6,7,0,2,3
전라남도,전라남도 고흥군 고흥읍(봉황2교 인근),34.608433881236,127.288352452303,5,5,0,2,3
전라남도,전라남도 고흥군 도양읍(소방서사거리 인근),34.526074628361,127.140811372646,4,4,0,1,3
전라남도,전라남도 보성군 벌교읍(벌교리899 인근),34.844857978625,127.344114640578,4,4,0,2,2
전라남도,전라남도 보성군 벌교읍(회정교차로 인근),34.847165068825,127.350871507913,4,7,0,0,6
전라남도,전라남도 보성군 보성읍(참국화갤러리카페 인근),34.767942461489,127.083449887601,3,4,0,1,3
전라남도,전라남도 화순군 화순읍(대광아파트교차로 인근),35.055662086144,126.978394053042,7,7,0,2,5
전라남도,전라남도 화순군 도곡면(효자2길88 인근),34.997853555306,126.916149043342,6,6,0,0,6
전라남도,전라남도 화순군 화순읍(대리교 인근),35.05121002563,126.972266531274,5,13,0,1,11
전라남도,전라남도 장흥군 장흥읍(장흥교오거리 인근),34.679662188275,126.90526731853,5,8,0,0,8
전라남도,전라남도 장흥군 관산읍(옥당사거리 인근),34.562526180657,126.938797700152,4,4,0,0,3
전라남도,전라남도 장흥군 장흥읍(순지교차로 인근),34.657575962077,126.886252573896,4,16,0,2,13
전라남도,전라남도 강진군 성전면(성전육교 인근),34.697754837331,126.708465917866,5,10,0,2,8
전라남도,전라남도 강진군 성전면(신풍삼거리 인근),34.719607711941,126.709323386363,4,7,0,2,5
전라남도,전라남도 강진군 마량면(강진남부농협마량지점 인근),34.450472492832,126.816902730275,3,3,0,1,1
전라남도,전라남도 해남군 해남읍(홍교북측 인근),34.570033501663,126.598772102348,10,13,1,3,8
전라남도,전라남도 해남군 해남읍(농협해남군지부 인근),34.571784062602,126.599443213331,8,10,1,4,5
